meshblock,MB_CATEGORY_2021,LGA_CODE_2018,LGA_NAME_2018,flag_new_code_2021,reason,MMM_remoteness,SA3_code,SA3_title,SA2_code,SA2_title,lookup,tertiary_region,secondary_region,top_level_region,2011_lookup,2016_lookup,locality_name,tertiary_2011,secondary_2011,top_2011,overall_map
10575430000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575440000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575450000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575560000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575570000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576280000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576290000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576330000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576340000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576390000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576430000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576460000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576470000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576480000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576500000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576580000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576590000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576600000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576630000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576640000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996120000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996130000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996140000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996150000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996160000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996170000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996220000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996230000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996240000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996250000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996260000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996270000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996280000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11204888600,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11204901700,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11205186300,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11205380500,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11207050000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11207060000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100708,,Braidwood Region,Bungendore - Braidwood & Regions,10102100708,10102100708,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575460000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575470000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575480000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575490000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575580000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575590000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575600000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575690000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10996020000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
11208290000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100709,,Braidwood Region,Bungendore - Braidwood & Regions,10102100709,10102100709,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10309880000,Parkland,13310,Goulburn Mulwaree (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575100000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575110000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575710000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575720000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575740000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575790000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10575800000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576350000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576670000,Parkland,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576720000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576740000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576750000,Primary Production,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576760000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
10576770000,Other,16490,Queanbeyan-Palerang Regional (A),2011,rural,5,10102,Queanbeyan,101021007,Braidwood,10102100710,,Braidwood Region,Bungendore - Braidwood & Regions,10102100710,10102100710,Braidwood Region,,Braidwood Region,Bungendore - Braidwood & Regions,map
